Image_id,material_image_id,style_tags_boho,style_tags_industrial,style_tags_minimalist,style_tags_scandinavian,material_type_fabric,material_type_glass,material_type_leather,material_type_marble,material_type_metal,material_type_stone,material_type_tile,material_type_wood,clean_design_description,user_preference,color1,color2,color3
501,501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#D5286D, #F0C6A0, #45E47D
502,502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#1F7554, #FB0E96, #77FD2F
503,503,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#F37964, #4E0CAC, #0C1D35
504,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#B80631, #24CCC9, #D62EEB
505,505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#9CB425, #DC80EA, #7067F2
506,506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#769CCA, #B9E73E, #F37CCA
507,507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#366009, #07A989, #99BFB4
508,508,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#0DED2E, #179365, #E709C1
509,509,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#2E15D3, #524617, #1B0AAC
510,510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#7901EA, #7DBC05, #41B06D
511,511,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#83EDDB, #750BBE, #37AF9F
512,512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#4C9061, #1D923D, #B1DA2A
513,513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#525EA7, #ED559E, #082435
514,514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#AA4C11, #1C44A3, #3EA13A
515,515,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#781103, #11CAA6, #5EF3E8
516,516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#6D4C30, #26C861, #40B109
517,517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#F68092, #E18B60, #8F7CC2
518,518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#349FBD, #D73B47, #287DA1
519,519,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#152353, #3464AA, #5C01EE
520,520,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#FBEDB4, #CAC70C, #E7251B
521,521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#922024, #6DB8CF, #171223
522,522,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#9E1F90, #7F209C, #4C0AE6
523,523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#46D624, #494D9F, #F65500
524,524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#F3732F, #DA97CE, #C1B25E
525,525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#C85968, #2C7110, #D66965
526,526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#6A67B0, #F28E55, #FE21C8
527,527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#0D232B, #CCC07F, #D0911A
528,528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#3D7C38, #CE3F34, #472A6F
529,529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#D74FF4, #2005FD, #92B1A9
530,530,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#606FCD, #BAB8D7, #3F1023
531,531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#821016, #0A128F, #419043
532,532,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#8EE9D6, #9893AE, #91013C
533,533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#1F6BA8, #2CDB8E, #58CA7D
534,534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#61B1C3, #DEE162, #B1E911
535,535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#8324B8, #A0A467, #AD3E63
536,536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#70DF86, #161692, #033701
537,537,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#27934C, #3F9E1F, #3CA189
538,538,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#A8452B, #442839, #206FB5
539,539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#07CF87, #6CC7DC, #AFA0A0
540,540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#0610CE, #51B89B, #BF3612
541,541,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#07EE36, #271EBA, #F12EAD
542,542,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#55F678, #3492BA, #47FC1D
543,543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#F1C460, #CDEB12, #8008AD
544,544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#A7B66F, #64B5E8, #4AB3D4
545,545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#8B6FAB, #C1FA75, #B07124
546,546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#09A281, #35B57A, #D6FAF8
547,547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#667D65, #41FE30, #A56A8C
548,548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#D5E353, #C0AD45, #689BEE
549,549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#7819F4, #AB901F, #7E64D8
550,550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#F70068, #CAC542, #A190B8
551,551,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#EAC64A, #9590DD, #5ABF18
552,552,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#DFAA1C, #2E786A, #6D8FB1
553,553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#6A18D2, #F81953, #AF92D4
554,554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#916F31, #69D14A, #EBDE93
555,555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#415355, #75E528, #C4354C
556,556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#7E292C, #1BECC9, #602856
557,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#1793E5, #216F3A, #F45135
558,558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#0CBBC6, #D2A463, #4E01B2
559,559,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#9A79F1, #32EDC2, #CABB99
560,560,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#FDD582, #4C133C, #6328FF
561,561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#B2392A, #DDBC9E, #7E0C9F
562,562,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#5E2BD2, #EDB05C, #6FDFAA
563,563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#B2D7D1, #267213, #D7AB38
564,564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#261B3B, #9083DA, #6A88D9
565,565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#8D3978, #4B48C2, #13A017
566,566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#826893, #82C037, #C06D28
567,567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#8A67D6, #867077, #01FA59
568,568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#E82AD8, #7C2CE1, #9A4397
569,569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#D3355C, #BE8808, #B9DF68
570,570,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#0F46DD, #F06864, #C491BE
571,571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#CA80C0, #2B3BE9, #F2F19A
572,572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a bright airy living room with wooden floors and cozy fabrics,prefers light woods and natural fabrics,#CCD2DB, #22CAFD, #66A1B5
573,573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#3190BF, #C8A12F, #4E71E8
574,574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#834D59, #EB78F1, #D5C34F
575,575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#C8BEE9, #FB979C, #96AB02
576,576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#4F1DD8, #F9BA8B, #815312
577,577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#C64030, #5E4010, #202C38
578,578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#7618C1, #22CAA1, #AC211B
579,579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#F76810, #A46A36, #AB455F
580,580,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#6A49AA, #D3385F, #BB7945
581,581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#A2C0F9, #C5B844, #82199F
582,582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#EF1160, #E10454, #B95CEB
583,583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#2FCF0F, #DECBEB, #5EECD3
584,584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#BB4945, #8BC7F2, #2EEB3B
585,585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#2129C4, #16B9C3, #2F69DF
586,586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#951FD3, #B412B9, #9D56FF
587,587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#027865, #D6C1DD, #1D62C2
588,588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#BD1036, #4397D3, #B00036
589,589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#898206, #18B7B2, #1AF5B7
590,590,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#874F6A, #11F56D, #1E2C84
591,591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#383350, #23EB3A, #4B03FC
592,592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#6A019A, #D6640A, #999829
593,593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#CAD3F3, #17F3D4, #BC3DC5
594,594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#00A1FE, #676CCE, #8E7D56
595,595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#785664, #762459, #111278
596,596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#C1B742, #8DDADE, #171EB1
597,597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#2DA663, #970613, #A85310
598,598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#51D0D5, #FA38DA, #A759E5
599,599,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#831297, #246412, #640EB7
600,600,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#AAC104, #CC81C1, #EEAFEF
601,601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#84DE56, #4F30EA, #4AFAA5
602,602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#0FB599, #83EBB7, #5FFE9F
603,603,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#A417A5, #72DA86, #4ED902
604,604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#D03CE8, #C8CD5C, #B5ED67
605,605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#664230, #AACCB2, #EE9008
606,606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#2DD92B, #2657C3, #75A1F6
607,607,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#7EF811, #9D8A5B, #FEA68A
608,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#AF6CD1, #11E733, #C51C10
609,609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#ADDBC1, #CCD8C1, #97C234
610,610,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#618C3A, #E8210E, #5BF30D
611,611,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#CF9651, #6AD3D4, #68F98D
612,612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#F9A134, #1D0DFE, #AD8C55
613,613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#E312E6, #F38693, #7FF5BD
614,614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#FF39C4, #8DA782, #545351
615,615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#A2CDEC, #2D418B, #AB87CB
616,616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#001E3D, #2570A6, #C21E48
617,617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#F7C976, #22CE86, #1C891D
618,618,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#AEDF3D, #1C0940, #423936
619,619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#7EFD65, #A0661E, #0ED803
620,620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,likes clean lines and clutter-free spaces,#5992E6, #B82FF3, #6C0309
621,621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#490F90, #93B855, #7D0EB0
622,622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,prefers light woods and natural fabrics,#5B3791, #D9A524, #98CAB9
623,623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#C96E79, #9CF262, #D8B464
624,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#3CD17F, #81B943, #81F13C
625,625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,prefers light woods and natural fabrics,#239679, #317E42, #76E098
626,626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#739D53, #93D7B6, #CB21C3
627,627,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#CD4934, #7CA7D6, #62E529
628,628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#55BDE8, #AD5CC1, #834603
629,629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#4CC620, #F16EFA, #87C95E
630,630,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#745605, #5ED595, #BDBB8B
